"Relative Intensity Alessio_0.02_1.5_lampadina_old","Position (m) Alessio_0.02_1.5_lampadina_old","Relative Intensity Alessandra_0.02_1.5_lampadina_old","Position (m) Alessandra_0.02_1.5_lampadina_old","Relative Intensity Antonio_0.02_1.5_lampadina","Position (m) Antonio_0.02_1.5_lampadina","Relative Intensity Alessio_0.04_1.5_lampadina","Position (m) Alessio_0.04_1.5_lampadina","Relative Intensity Alessandra_0.04_1.5_lampadina","Position (m) Alessandra_0.04_1.5_lampadina","Relative Intensity Antonio_0.04_1.5_lampadina","Position (m) Antonio_0.04_1.5_lampadina","Relative Intensity Alessio_0.08_1.5_lampadina","Position (m) Alessio_0.08_1.5_lampadina","Relative Intensity Alessandra_0.08_1.5_lampadina","Position (m) Alessandra_0.08_1.5_lampadina","Relative Intensity Antonio_0.08_1.5_lampadina","Position (m) Antonio_0.08_1.5_lampadina","Relative Intensity Alessio_0.16_1.5_lampadina","Position (m) Alessio_0.16_1.5_lampadina","Relative Intensity Alessandra_0.16_1.5_lampadina","Position (m) Alessandra_0.16_1.5_lampadina","Relative Intensity Antonio_0.16_1.5_lampadina","Position (m) Antonio_0.16_1.5_lampadina","Relative Intensity Alessio_0.02_1.0_candela","Position (m) Alessio_0.02_1.0_candela","Relative Intensity Alessio_0.04_1.0_lampada","Position (m) Alessio_0.04_1.0_lampada","Relative Intensity Antonio_0.08_0.5_lampadina","Position (m) Antonio_0.08_0.5_lampadina","Relative Intensity Alessio_0.16_0.5_lampadina","Position (m) Alessio_0.16_0.5_lampadina","Time (s) rumore_di_fondo_candela","Relative Intensity rumore_di_fondo_candela","Time (s) rumore_ambientale_candela","Relative Intensity rumore_ambientale_candela","Time (s) laser_candela","Relative Intensity laser_candela","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_di_fondo_lampadina","Relative Intensity rumore_di_fondo_lampadina","Relative Intensity Alessio_doubleslit_0.08_0.5_1.5_lampadina","Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina","Relative Intensity Alessio_doubleslit_0.04_0.25_1.5_lampadina","Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_abientale_1.5_candela","Relative Intensity rumore_abientale_1.5_candela","Relative Intensity Alessio_0.02_1.5_lampadina","Position (m) Alessio_0.02_1.5_lampadina","Relative Intensity Alessandra_0.02_1.5_lampadina","Position (m) Alessandra_0.02_1.5_lampadina","Relative Intensity Antonio_0.02_1.5_lampadina_2","Position (m) Antonio_0.02_1.5_lampadina_2"
0.184723,0.00000,0.185425,0.00000,0.124557,1.97250E-5,0.0355225,0.00000,0.0342712,-0.00181470,0.0344391,0.00000,0.0357971,0.00000,0.0353851,0.00000,0.0345764,0.00000,0.0368500,-3.94500E-5,0.0366669,-3.94500E-5,0.0354919,-1.18350E-4,0.00970459,0.00000,0.0318756,-0.00145965,0.0276031,-3.94500E-5,0.0273437,-3.94500E-5,1.00000,0.0253601,1.00000,0.0373077,1.00000,0.999741,1.00000,3533.28,1.00000,0.0432281,0.0386047,-0.00185415,0.0390625,-0.00252480,1.00000,2415.93,1.00000,0.0133514,0.0360870,-3.94500E-5,0.0375671,0.00000,0.0393524,0.00000
0.185272,0.00000,0.185181,0.00000,0.124222,1.97250E-5,0.0353088,0.00000,0.0340271,-0.00226837,0.0342102,-1.97250E-5,0.0361633,0.00000,0.0348969,0.00000,0.0342407,0.00000,0.0372162,-3.94500E-5,0.0363922,-3.94500E-5,0.0357819,-1.18350E-4,0.00997925,0.00000,0.0316010,-0.00215002,0.0274048,-3.94500E-5,0.0275421,-3.94500E-5,1.04000,0.0254517,1.04000,0.0370941,1.04000,0.999741,1.04000,3533.55,1.04000,0.0429993,0.0385895,-0.00236700,0.0390167,-0.00252480,1.04000,2416.12,1.04000,0.0129700,0.0363007,-3.94500E-5,0.0375519,0.00000,0.0397034,0.00000
0.184601,0.00000,0.185211,0.00000,0.124924,1.97250E-5,0.0357208,0.00000,0.0338745,-0.00250507,0.0345154,-1.97250E-5,0.0358276,0.00000,0.0351868,0.00000,0.0343628,0.00000,0.0374298,-1.97250E-4,0.0365753,-3.94500E-5,0.0358124,-1.18350E-4,0.0102692,-1.97250E-5,0.0320435,-0.00242617,0.0274200,-3.94500E-5,0.0278931,-3.94500E-5,1.08000,0.0257263,1.08000,0.0363770,1.08000,1.00000,1.08000,3533.09,1.08000,0.0428162,0.0380402,-0.00244590,0.0389252,-0.00252480,1.08000,2416.25,1.08000,0.0126953,0.0363159,-3.94500E-5,0.0376740,0.00000,0.0394287,0.00000
0.184769,0.00000,0.185547,0.00000,0.125412,1.97250E-5,0.0355988,0.00000,0.0340424,-0.00268260,0.0347595,-1.97250E-5,0.0358276,0.00000,0.0354156,0.00000,0.0346985,0.00000,0.0378113,-3.94500E-4,0.0366669,-3.94500E-5,0.0355225,-1.18350E-4,0.0106812,-1.97250E-5,0.0319672,-0.00246562,0.0275421,-3.94500E-5,0.0276184,-3.94500E-5,1.12000,0.0259857,1.12000,0.0362244,1.12000,0.999741,1.12000,3533.28,1.12000,0.0431824,0.0376892,-0.00246562,0.0389862,-0.00250507,1.12000,2417.21,1.12000,0.0125427,0.0357971,-3.94500E-5,0.0381622,0.00000,0.0391388,0.00000
0.184967,0.00000,0.185577,0.00000,0.125977,1.97250E-5,0.0353241,0.00000,0.0339813,-0.00284040,0.0345612,-1.97250E-5,0.0359650,0.00000,0.0350189,-1.97250E-5,0.0343781,0.00000,0.0378113,-6.50925E-4,0.0363312,-5.91750E-5,0.0354614,-1.18350E-4,0.0111237,-1.97250E-5,0.0318909,-0.00264315,0.0272827,-3.94500E-5,0.0273590,-5.91750E-5,1.16000,0.0262146,1.16000,0.0366364,1.16000,1.00000,1.16000,3532.90,1.16000,0.0430145,0.0379791,-0.00244590,0.0395660,-0.00250507,1.16000,2415.86,1.16000,0.0126495,0.0357056,-3.94500E-5,0.0374908,0.00000,0.0393677,0.00000
0.184814,0.00000,0.185516,0.00000,0.124420,1.97250E-5,0.0353851,0.00000,0.0341034,-0.00295875,0.0347443,-1.97250E-5,0.0360413,0.00000,0.0354462,-1.97250E-5,0.0342560,0.00000,0.0378723,-8.48175E-4,0.0368195,-5.91750E-5,0.0355377,-1.18350E-4,0.0106964,-1.97250E-5,0.0317841,-0.00293902,0.0274353,-3.94500E-5,0.0273895,-1.38075E-4,1.20000,0.0260773,1.20000,0.0371552,1.20000,1.00000,1.20000,3533.36,1.20000,0.0433197,0.0380096,-0.00244590,0.0391693,-0.00250507,1.20000,2416.93,1.20000,0.0128174,0.0351257,-5.91750E-5,0.0374603,0.00000,0.0392761,0.00000
0.184845,0.00000,0.185333,0.00000,0.125488,1.97250E-5,0.0353699,-1.97250E-5,0.0341034,-0.00315600,0.0344849,-1.97250E-5,0.0362701,0.00000,0.0349274,-1.97250E-5,0.0345459,0.00000,0.0379181,-9.07350E-4,0.0361786,-5.91750E-5,0.0357666,-1.18350E-4,0.0102692,-1.97250E-5,0.0321198,-0.00345187,0.0270996,-5.91750E-5,0.0276031,-7.69275E-4,1.24000,0.0256042,1.24000,0.0371704,1.24000,1.00000,1.24000,3533.80,1.24000,0.0424957,0.0376434,-0.00244590,0.0394745,-0.00250507,1.24000,2417.80,1.24000,0.0130310,0.0354309,-1.57800E-4,0.0378265,0.00000,0.0393219,0.00000
0.184814,0.00000,0.185242,0.00000,0.125198,1.97250E-5,0.0355225,-1.97250E-5,0.0343628,-0.00337297,0.0344849,-3.94500E-5,0.0363007,0.00000,0.0348969,-1.97250E-5,0.0344849,0.00000,0.0380859,-9.46800E-4,0.0364227,-5.91750E-5,0.0352631,-1.18350E-4,0.00981140,-1.97250E-5,0.0322266,-0.00374775,0.0273437,-9.86250E-5,0.0276031,-9.46800E-4,1.28000,0.0252991,1.28000,0.0364990,1.28000,0.999741,1.28000,3533.47,1.28000,0.0427399,0.0380402,-0.00244590,0.0394745,-0.00250507,1.28000,2416.71,1.28000,0.0133362,0.0352020,-9.46800E-4,0.0373840,0.00000,0.0394135,0.00000
0.184921,0.00000,0.184860,0.00000,0.124802,1.97250E-5,0.0356140,-1.97250E-5,0.0340271,-0.00366885,0.0345001,-3.94500E-5,0.0365753,0.00000,0.0350952,-1.97250E-5,0.0343781,0.00000,0.0383453,-0.00116378,0.0365143,-5.91750E-5,0.0357208,-1.18350E-4,0.00959778,-1.97250E-5,0.0321503,-0.00410280,0.0271149,-0.00108487,0.0274048,-9.46800E-4,1.32000,0.0253143,1.32000,0.0361328,1.32000,1.00000,1.32000,3533.21,1.32000,0.0425720,0.0383148,-0.00244590,0.0396881,-0.00250507,1.32000,2415.40,1.32000,0.0134277,0.0356140,-0.00102570,0.0377350,0.00000,0.0392151,0.00000
0.184555,-1.97250E-5,0.185165,0.00000,0.125000,0.00000,0.0352631,-3.94500E-5,0.0344238,-0.00410280,0.0343018,-3.94500E-5,0.0362701,0.00000,0.0346832,-1.97250E-5,0.0345764,-1.97250E-5,0.0379486,-0.00134130,0.0363922,-5.91750E-5,0.0358276,-1.18350E-4,0.0100098,-1.97250E-5,0.0324249,-0.00455647,0.0270538,-0.00195277,0.0277557,-9.46800E-4,1.36000,0.0255737,1.36000,0.0364532,1.36000,1.00000,1.36000,3533.16,1.36000,0.0427856,0.0386200,-0.00244590,0.0394745,-0.00250507,1.36000,2415.80,1.36000,0.0130463,0.0351410,-0.00102570,0.0378876,0.00000,0.0390930,0.00000
0.184982,-1.97250E-5,0.185608,0.00000,0.124176,0.00000,0.0354919,-3.94500E-5,0.0343933,-0.00449730,0.0343018,-3.94500E-5,0.0363617,0.00000,0.0351868,-1.97250E-5,0.0343018,-1.97250E-5,0.0372620,-0.00179497,0.0366669,-3.94500E-5,0.0353851,-1.18350E-4,0.0103302,-3.94500E-5,0.0324707,-0.00481290,0.0266418,-0.00272205,0.0275116,-0.00118350,1.40000,0.0257721,1.40000,0.0369415,1.40000,1.00000,1.40000,3532.72,1.40000,0.0428772,0.0378113,-0.00244590,0.0393524,-0.00250507,1.40000,2416.33,1.40000,0.0128326,0.0353546,-0.00114405,0.0381927,0.00000,0.0393372,0.00000
0.184784,-1.97250E-5,0.185165,0.00000,0.124054,0.00000,0.0349579,-3.94500E-5,0.0344849,-0.00485235,0.0344238,-3.94500E-5,0.0365753,0.00000,0.0351715,-1.97250E-5,0.0346069,-1.97250E-5,0.0362244,-0.00218947,0.0369263,-1.97250E-5,0.0353241,-1.38075E-4,0.0108948,-3.94500E-5,0.0324249,-0.00483262,0.0270844,-0.00301792,0.0277252,-0.00145965,1.44000,0.0260925,1.44000,0.0372162,1.44000,0.999741,1.44000,3533.39,1.44000,0.0429535,0.0383453,-0.00244590,0.0398560,-0.00252480,1.44000,2415.34,1.44000,0.0125580,0.0348816,-0.00147937,0.0377502,-1.97250E-5,0.0392456,0.00000
0.184662,-1.97250E-5,0.185196,0.00000,0.124023,0.00000,0.0357361,-3.94500E-5,0.0345764,-0.00514822,0.0343628,-3.94500E-5,0.0367126,0.00000,0.0352173,-3.94500E-5,0.0345612,-3.94500E-5,0.0360260,-0.00232755,0.0368652,-1.97250E-5,0.0357056,-1.38075E-4,0.0110626,-3.94500E-5,0.0324097,-0.00481290,0.0267944,-0.00368857,0.0273743,-0.00169635,1.48000,0.0260773,1.48000,0.0365753,1.48000,0.999741,1.48000,3533.75,1.48000,0.0427399,0.0380249,-0.00244590,0.0402679,-0.00252480,1.48000,2416.61,1.48000,0.0126801,0.0352936,-0.00199222,0.0374603,-1.97250E-5,0.0393066,0.00000
0.183960,-1.97250E-5,0.185410,0.00000,0.123962,0.00000,0.0356903,-3.94500E-5,0.0348053,-0.00548355,0.0343323,-2.56425E-4,0.0364532,0.00000,0.0354309,-3.94500E-5,0.0344696,-3.94500E-5,0.0354614,-0.00248535,0.0370483,-1.97250E-5,0.0357513,-1.38075E-4,0.0105743,-3.94500E-5,0.0327301,-0.00481290,0.0270691,-0.00516795,0.0277557,-0.00185415,1.52000,0.0256195,1.52000,0.0360718,1.52000,1.00000,1.52000,3533.29,1.52000,0.0429382,0.0382080,-0.00244590,0.0400085,-0.00252480,1.52000,2416.62,1.52000,0.0128021,0.0357971,-0.00244590,0.0379028,-1.97250E-5,0.0394592,0.00000
0.185028,-1.97250E-5,0.185364,0.00000,0.124527,0.00000,0.0355682,-3.94500E-5,0.0350494,-0.00595695,0.0343933,-7.10100E-4,0.0363312,0.00000,0.0354309,-3.94500E-5,0.0346680,-3.94500E-5,0.0351868,-0.00256425,0.0367889,-1.97250E-5,0.0357513,-1.38075E-4,0.0102081,-3.94500E-5,0.0323639,-0.00481290,0.0271149,-0.00595695,0.0275879,-0.00201195,1.56000,0.0253296,1.56000,0.0362854,1.56000,0.999725,1.56000,3533.27,1.56000,0.0424957,0.0382233,-0.00244590,0.0397797,-0.00252480,1.56000,2415.31,1.56000,0.0129852,0.0358124,-0.00248535,0.0376740,-1.97250E-5,0.0392303,0.00000
0.184799,-1.97250E-5,0.185242,0.00000,0.124481,0.00000,0.0356903,-5.91750E-5,0.0353088,-0.00609502,0.0340271,-8.28450E-4,0.0365448,0.00000,0.0350952,-3.94500E-5,0.0340424,-3.94500E-5,0.0353241,-0.00287985,0.0369415,-3.94500E-5,0.0359192,-1.38075E-4,0.00981140,-3.94500E-5,0.0326233,-0.00481290,0.0274200,-0.00643035,0.0280914,-0.00236700,1.60000,0.0252228,1.60000,0.0366516,1.60000,1.00000,1.60000,3533.30,1.60000,0.0428772,0.0379181,-0.00244590,0.0392761,-0.00266287,1.60000,2415.58,1.60000,0.0132599,0.0359192,-0.00258397,0.0375214,-1.97250E-5,0.0395508,0.00000
0.184280,-1.97250E-5,0.185181,0.00000,0.124359,-1.97250E-5,0.0354614,-5.91750E-5,0.0354004,-0.00629227,0.0338440,-9.46800E-4,0.0366364,0.00000,0.0355225,-3.94500E-5,0.0344849,-3.94500E-5,0.0361481,-0.00349133,0.0368805,-3.94500E-5,0.0357819,-1.38075E-4,0.00971985,-3.94500E-5,0.0324554,-0.00481290,0.0271912,-0.00708127,0.0276642,-0.00246562,1.64000,0.0253448,1.64000,0.0371246,1.64000,1.00000,1.64000,3533.87,1.64000,0.0431824,0.0415955,-0.00272205,0.0373535,-0.00311655,1.64000,2416.44,1.64000,0.0133667,0.0358887,-0.00270233,0.0379028,-1.97250E-5,0.0393982,0.00000
0.184418,-1.97250E-5,0.185440,0.00000,0.124405,-1.97250E-5,0.0350342,-1.18350E-4,0.0353241,-0.00672622,0.0338287,-0.00100598,0.0364990,0.00000,0.0351257,-5.91750E-5,0.0347137,-3.94500E-5,0.0380554,-0.00386610,0.0369873,-5.91750E-5,0.0361328,-2.56425E-4,0.0100708,-3.94500E-5,0.0324402,-0.00481290,0.0275726,-0.00785055,0.0278931,-0.00262342,1.68000,0.0256348,1.68000,0.0368652,1.68000,1.00000,1.68000,3533.70,1.68000,0.0429382,0.0443726,-0.00345187,0.0375214,-0.00329407,1.68000,2415.70,1.68000,0.0130768,0.0355530,-0.00272205,0.0372314,-3.94500E-5,0.0392151,0.00000
0.184586,-1.97250E-5,0.184753,0.00000,0.124588,-1.97250E-5,0.0355072,-3.94500E-4,0.0354004,-0.00688402,0.0340424,-0.00175553,0.0366211,0.00000,0.0349579,-9.86250E-5,0.0344696,-3.94500E-5,0.0384827,-0.00412253,0.0367584,-5.91750E-5,0.0360565,-2.76150E-4,0.0103760,-3.94500E-5,0.0325165,-0.00481290,0.0273132,-0.00856065,0.0277863,-0.00270232,1.72000,0.0259552,1.72000,0.0360870,1.72000,0.999741,1.72000,3534.00,1.72000,0.0429993,0.0484772,-0.00402390,0.0384979,-0.00355050,1.72000,2415.29,1.72000,0.0127716,0.0357513,-0.00297848,0.0377808,-2.95875E-4,0.0396881,0.00000
0.184769,-1.97250E-5,0.184448,0.00000,0.124664,-1.97250E-5,0.0353546,-5.32575E-4,0.0354004,-0.00716017,0.0336914,-0.00230782,0.0363922,0.00000,0.0354309,-1.18350E-4,0.0344086,-2.16975E-4,0.0400391,-0.00465510,0.0372772,-3.94500E-4,0.0362244,-2.76150E-4,0.0110321,-5.91750E-5,0.0323944,-0.00481290,0.0271759,-0.00954690,0.0279388,-0.00299820,1.76000,0.0260162,1.76000,0.0361481,1.76000,1.00000,1.76000,3533.39,1.76000,0.0425720,0.0494080,-0.00406335,0.0424042,-0.00394500,1.76000,2416.63,1.76000,0.0125275,0.0358887,-0.00337298,0.0379486,-4.53675E-4,0.0391998,0.00000
0.185104,-1.97250E-5,0.184784,-1.97250E-5,0.124496,-1.97250E-5,0.0352325,-6.50925E-4,0.0357208,-0.00767302,0.0335236,-0.00268260,0.0364075,0.00000,0.0350494,-1.57800E-4,0.0340118,-8.08725E-4,0.0387115,-0.00504960,0.0373993,-6.90375E-4,0.0361176,-2.76150E-4,0.0109863,-5.91750E-5,0.0320587,-0.00481290,0.0269470,-0.0101781,0.0277863,-0.00357022,1.80000,0.0258331,1.80000,0.0365601,1.80000,1.00000,1.80000,3533.45,1.80000,0.0430603,0.0526886,-0.00422115,0.0444489,-0.00422115,1.80000,2415.45,1.80000,0.0125885,0.0358124,-0.00380692,0.0373535,-5.91750E-4,0.0390167,0.00000
0.184784,-1.97250E-5,0.185104,-1.97250E-5,0.124191,-9.86250E-5,0.0353394,-8.08725E-4,0.0362701,-0.00806752,0.0335999,-0.00272205,0.0368347,0.00000,0.0347290,-1.97250E-4,0.0338287,-0.00102570,0.0367126,-0.00558218,0.0373230,-9.46800E-4,0.0367126,-6.11475E-4,0.0104675,-3.15600E-4,0.0321808,-0.00483262,0.0271454,-0.0112630,0.0276489,-0.00378720,1.84000,0.0252838,1.84000,0.0371552,1.84000,1.00000,1.84000,3533.82,1.84000,0.0430450,0.0529785,-0.00435923,0.0448151,-0.00455647,1.84000,2415.82,1.84000,0.0127258,0.0367584,-0.00414225,0.0379181,-7.49550E-4,0.0394897,0.00000
0.184479,-3.94500E-5,0.184738,-1.97250E-5,0.124237,-9.86250E-5,0.0355988,-8.08725E-4,0.0361481,-0.00834368,0.0337219,-0.00303765,0.0366516,0.00000,0.0349731,-2.36700E-4,0.0336304,-0.00147938,0.0363464,-0.00572025,0.0373077,-0.00124268,0.0360565,-0.00114405,0.0101013,-4.33950E-4,0.0325165,-0.00512850,0.0268707,-0.0118153,0.0280151,-0.00378720,1.88000,0.0250092,1.88000,0.0370941,1.88000,0.999741,1.88000,3534.19,1.88000,0.0431366,0.0503540,-0.00453675,0.0423584,-0.00489180,1.88000,2416.31,1.88000,0.0129395,0.0368500,-0.00433950,0.0378113,-9.07350E-4,0.0397339,0.00000
0.185074,-3.94500E-5,0.184753,-1.97250E-5,0.124588,-1.18350E-4,0.0355225,-9.27075E-4,0.0366516,-0.00842257,0.0339050,-0.00376747,0.0366669,0.00000,0.0352325,-2.36700E-4,0.0337830,-0.00228810,0.0367584,-0.00572025,0.0367737,-0.00159772,0.0358124,-0.00130185,0.00975037,-4.33950E-4,0.0326080,-0.00595695,0.0267029,-0.0120717,0.0276642,-0.00384637,1.92000,0.0250244,1.92000,0.0364227,1.92000,1.00000,1.92000,3533.31,1.92000,0.0428772,0.0420380,-0.00491152,0.0396118,-0.00520740,1.92000,2415.83,1.92000,0.0131989,0.0375214,-0.00463538,0.0378723,-0.00102570,0.0393066,0.00000
0.184708,-3.94500E-5,0.184967,-1.97250E-5,0.123688,-1.18350E-4,0.0357666,-0.00102570,0.0364380,-0.00842257,0.0340881,-0.00451703,0.0367584,0.00000,0.0352020,-2.95875E-4,0.0343475,-0.00293902,0.0369415,-0.00570052,0.0360260,-0.00187387,0.0353394,-0.00163718,0.00973511,-4.33950E-4,0.0326996,-0.00603585,0.0271759,-0.0121111,0.0281067,-0.00400417,1.96000,0.0252228,1.96000,0.0361938,1.96000,1.00000,1.96000,3533.38,1.96000,0.0433807,0.0433197,-0.00518767,0.0379791,-0.00556245,1.96000,2415.64,1.96000,0.0133514,0.0381622,-0.00493125,0.0380707,-0.00112432,0.0392609,0.00000
0.184784,-3.94500E-5,0.185059,-1.97250E-5,0.124466,-1.38075E-4,0.0354919,-0.00102570,0.0364838,-0.00842257,0.0338898,-0.00479317,0.0367737,0.00000,0.0353088,-3.74775E-4,0.0356140,-0.00412253,0.0366974,-0.00570052,0.0348663,-0.00224865,0.0337372,-0.00240645,0.0100555,-6.90375E-4,0.0328369,-0.00615420,0.0269470,-0.0121111,0.0278015,-0.00428033,2.00000,0.0254211,2.00000,0.0365601,2.00000,1.00000,2.00000,3533.26,2.00000,0.0425873,0.0454102,-0.00530602,0.0381622,-0.00587805,2.00000,2416.46,2.00000,0.0130310,0.0381012,-0.00522712,0.0378113,-0.00128213,0.0393219,0.00000
0.184952,-3.94500E-5,0.185013,-1.97250E-5,0.123856,-6.70650E-4,0.0356903,-0.00112432,0.0363007,-0.00842257,0.0340881,-0.00501015,0.0368652,0.00000,0.0348053,-5.12850E-4,0.0367889,-0.00522712,0.0363770,-0.00570052,0.0342560,-0.00254452,0.0330353,-0.00301792,0.0103607,-8.48175E-4,0.0327759,-0.00623310,0.0265808,-0.0120914,0.0278625,-0.00451703,2.04000,0.0256195,2.04000,0.0371246,2.04000,0.999725,2.04000,3533.86,2.04000,0.0428772,0.0453033,-0.00532575,0.0385895,-0.00589778,2.04000,2415.95,2.04000,0.0127258,0.0377197,-0.00573998,0.0379639,-0.00147938,0.0393677,-1.97250E-5
0.184921,-2.76150E-4,0.185257,-1.97250E-5,0.124161,-0.00100597,0.0353851,-0.00147938,0.0366364,-0.00842257,0.0344238,-0.00530603,0.0369568,0.00000,0.0347443,-6.90375E-4,0.0371704,-0.00564135,0.0365448,-0.00570052,0.0347595,-0.00270233,0.0339508,-0.00327435,0.0109711,-8.87625E-4,0.0329437,-0.00637117,0.0269470,-0.0120914,0.0277557,-0.00459593,2.08000,0.0254974,2.08000,0.0372925,2.08000,1.00000,2.08000,3533.85,2.08000,0.0424347,0.0460510,-0.00530602,0.0385437,-0.00587805,2.08000,2415.81,2.08000,0.0124664,0.0375366,-0.00579915,0.0380554,-0.00175553,0.0393066,-1.97250E-5
0.184418,-2.95875E-4,0.185028,-1.97250E-5,0.124298,-0.00112432,0.0352783,-0.00175553,0.0366669,-0.00842257,0.0344238,-0.00587805,0.0365906,0.00000,0.0344696,-8.28450E-4,0.0366974,-0.00633172,0.0359497,-0.00570052,0.0346375,-0.00282068,0.0367584,-0.00398445,0.0108490,-0.00106515,0.0335693,-0.00678540,0.0267181,-0.0120914,0.0277557,-0.00459593,2.12000,0.0250397,2.12000,0.0366821,2.12000,1.00000,2.12000,3533.82,2.12000,0.0428162,0.0465393,-0.00530602,0.0389252,-0.00587805,2.12000,2416.27,2.12000,0.0124969,0.0377350,-0.00577943,0.0380554,-0.00213030,0.0396118,-1.97250E-5
0.184753,-2.95875E-4,0.184769,-1.97250E-5,0.123993,-0.00124267,0.0348969,-0.00193305,0.0368652,-0.00842257,0.0349121,-0.00611475,0.0366821,0.00000,0.0344391,-9.86250E-4,0.0363922,-0.00641063,0.0367737,-0.00570052,0.0341797,-0.00301792,0.0375824,-0.00495098,0.0104065,-0.00136103,0.0333710,-0.00717990,0.0268402,-0.0120914,0.0278473,-0.00459593,2.16000,0.0248260,2.16000,0.0362549,2.16000,1.00000,2.16000,3533.88,2.16000,0.0424652,0.0464630,-0.00530602,0.0384674,-0.00587805,2.16000,2416.09,2.16000,0.0126343,0.0374146,-0.00572025,0.0386963,-0.00252480,0.0393677,-1.97250E-5
0.184845,-2.95875E-4,0.185150,-1.97250E-5,0.124023,-0.00136102,0.0351257,-0.00232755,0.0365448,-0.00842257,0.0352020,-0.00643035,0.0363617,0.00000,0.0344696,-0.00110460,0.0361633,-0.00670650,0.0364075,-0.00570052,0.0344086,-0.00311655,0.0372314,-0.00510877,0.00991821,-0.00195277,0.0336914,-0.00717990,0.0267029,-0.0120914,0.0280151,-0.00457620,2.20000,0.0248260,2.20000,0.0365295,2.20000,0.999725,2.20000,3533.56,2.20000,0.0426025,0.0469360,-0.00530602,0.0387573,-0.00587805,2.20000,2415.30,2.20000,0.0128021,0.0377960,-0.00572025,0.0386353,-0.00289957,0.0394440,-1.97250E-5
0.184326,-4.33950E-4,0.185287,-1.97250E-5,0.124054,-0.00205140,0.0348969,-0.00252480,0.0363922,-0.00842257,0.0354462,-0.00694320,0.0364075,-1.97250E-5,0.0343933,-0.00126240,0.0349121,-0.00749550,0.0363312,-0.00570052,0.0346832,-0.00329408,0.0366821,-0.00554272,0.00961304,-0.00220920,0.0332642,-0.00747577,0.0267334,-0.0120914,0.0279236,-0.00457620,2.24000,0.0250854,2.24000,0.0370331,2.24000,1.00000,2.24000,3533.66,2.24000,0.0422058,0.0464478,-0.00530602,0.0383453,-0.00587805,2.24000,2415.75,2.24000,0.0130310,0.0376129,-0.00572025,0.0385742,-0.00339270,0.0394135,-1.97250E-5
0.184189,-6.70650E-4,0.185562,-1.97250E-5,0.123627,-0.00216975,0.0352325,-0.00266287,0.0366821,-0.00842257,0.0353394,-0.00719963,0.0365601,-1.97250E-5,0.0344238,-0.00145965,0.0342712,-0.00798862,0.0363922,-0.00572025,0.0355377,-0.00357023,0.0331421,-0.00662760,0.00971985,-0.00222892,0.0334625,-0.00783082,0.0265808,-0.0120914,0.0277100,-0.00457620,2.28000,0.0254059,2.28000,0.0374603,2.28000,1.00000,2.28000,3533.67,2.28000,0.0426788,0.0459137,-0.00530602,0.0383301,-0.00587805,2.28000,2416.29,2.28000,0.0132141,0.0379333,-0.00572025,0.0387115,-0.00382665,0.0397644,-1.97250E-5
0.184601,-6.70650E-4,0.185806,-1.97250E-5,0.123260,-0.00224865,0.0350494,-0.00325462,0.0363770,-0.00842257,0.0357819,-0.00763358,0.0364838,-1.97250E-5,0.0342407,-0.00165690,0.0339050,-0.00861982,0.0365906,-0.00572025,0.0365906,-0.00392527,0.0341034,-0.00735742,0.0100708,-0.00222892,0.0330658,-0.00820560,0.0268707,-0.0120914,0.0278931,-0.00457620,2.32000,0.0256805,2.32000,0.0369110,2.32000,0.999741,2.32000,3533.88,2.32000,0.0427856,0.0454712,-0.00530602,0.0381775,-0.00587805,2.32000,2416.13,2.32000,0.0129547,0.0377960,-0.00572025,0.0391235,-0.00408307,0.0396423,-1.97250E-5
0.184402,-7.10100E-4,0.185165,-1.97250E-5,0.123123,-0.00244590,0.0346527,-0.00388582,0.0366516,-0.00842257,0.0355988,-0.00792945,0.0364227,-1.97250E-5,0.0340118,-0.00187387,0.0334778,-0.00960607,0.0359344,-0.00591750,0.0382385,-0.00431978,0.0356598,-0.00808725,0.0103760,-0.00248535,0.0333710,-0.00869873,0.0265656,-0.0120914,0.0278015,-0.00457620,2.36000,0.0256348,2.36000,0.0364380,2.36000,0.999741,2.36000,3533.11,2.36000,0.0428162,0.0456085,-0.00530602,0.0378876,-0.00587805,2.36000,2415.87,2.36000,0.0126953,0.0377197,-0.00572025,0.0389709,-0.00431978,0.0395050,-5.72025E-4
0.184296,-8.28450E-4,0.185715,-1.97250E-5,0.123032,-0.00274177,0.0354309,-0.00418170,0.0365906,-0.00863955,0.0357361,-0.00808725,0.0364227,-3.94500E-5,0.0340424,-0.00215002,0.0335388,-0.00980332,0.0353241,-0.00619365,0.0387115,-0.00461565,0.0363312,-0.00836340,0.0110626,-0.00270232,0.0341797,-0.00923130,0.0265198,-0.0120914,0.0278015,-0.00457620,2.40000,0.0254211,2.40000,0.0365143,2.40000,1.00000,2.40000,3533.24,2.40000,0.0423737,0.0452118,-0.00530602,0.0380554,-0.00587805,2.40000,2417.22,2.40000,0.0123901,0.0378113,-0.00572025,0.0391083,-0.00449730,0.0395355,-7.69275E-4
