Time (s) intensità_laser_sole.1	Light Intensity (% of scale max) intensità_laser_sole.1
247.56	23.67044
247.6	23.66844
247.64	23.66974
247.68	23.66902
247.72	23.66774
247.76	23.66798
247.8	23.66808
247.84	23.67177
247.88	23.67267
247.92	23.67088
247.96	23.67531
248.0	23.67526
248.04	23.67462
248.08	23.67796
248.12	23.67632
248.16	23.67953
248.2	23.67592
248.24	23.67487
248.28	23.67702
248.32	23.67444
248.36	23.67673
248.4	23.67905
248.44	23.67207
248.48	23.68008
248.52	23.67992
248.56	23.68246
248.6	23.68478
248.64	23.68129
248.68	23.67889
248.72	23.67923
248.76	23.67827
248.8	23.67693
248.84	23.67921
248.88	23.67867
248.92	23.67383
248.96	23.67389
249.0	23.674
249.04	23.67532
249.08	23.67349
249.12	23.67978
249.16	23.6797
249.2	23.67439
249.24	23.67596
249.28	23.67706
249.32	23.67206
249.36	23.67177
249.4	23.6667
249.44	23.67197
249.48	23.67496
249.52	23.67441
249.56	23.67488
249.6	23.67119
249.64	23.67415
249.68	23.67766
249.72	23.67538
249.76	23.67641
249.8	23.67267
249.84	23.66896
249.88	23.67754
249.92	23.67447
249.96	23.67348
250.0	23.67018
250.04	23.668
250.08	23.672
250.12	23.67079
250.16	23.67316
250.2	23.67055
250.24	23.66888
250.28	23.66882
250.32	23.66853
250.36	23.67151
250.4	23.67073
250.44	23.67148
250.48	23.66986
250.52	23.67334
250.56	23.6702
250.6	23.67435
250.64	23.67636
250.68	23.67326
250.72	23.66991
250.76	23.6743
250.8	23.67436
250.84	23.67851
250.88	23.67235
250.92	23.67015
250.96	23.67099
251.0	23.67317
251.04	23.6767
251.08	23.67383
251.12	23.67238
251.16	23.67447
251.2	23.67108
251.24	23.67598
251.28	23.67651
251.32	23.67422
251.36	23.67313
251.4	23.6713
251.44	23.675
251.48	23.67822
251.52	23.67651
251.56	23.67567
251.6	23.67685
251.64	23.67696
251.68	23.67999
251.72	23.67592
251.76	23.67517
251.8	23.67389
251.84	23.66913
251.88	23.67
251.92	23.67384
251.96	23.66653
252.0	23.67403
252.04	23.67348
252.08	23.6732
252.12	23.67651
252.16	23.67381
252.2	23.6725
252.24	23.67493
252.28	23.67357
252.32	23.6703
252.36	23.6718
252.4	23.67293
252.44	23.67259
252.48	23.67282
252.52	23.67128
252.56	23.67432
252.6	23.67145
252.64	23.67093
252.68	23.67709
252.72	23.67328
252.76	23.67473
252.8	23.67119
252.84	23.67056
252.88	23.67232
252.92	23.66888
252.96	23.67188
253.0	23.67088
253.04	23.66528
253.08	23.66624
253.12	23.66272
253.16	23.66731
253.2	23.66356
253.24	23.65987
253.28	23.6644
253.32	23.66342
253.36	23.66154
253.4	23.66447
253.44	23.66135
253.48	23.6653
253.52	23.66537
253.56	23.66299
253.6	23.66478
253.64	23.66426
253.68	23.66281
253.72	23.6604
253.76	23.66444
253.8	23.66138
253.84	23.66434
253.88	23.65996
253.92	23.66637
253.96	23.66756
254.0	23.66751
254.04	23.6701
254.08	23.66451
254.12	23.66954
254.16	23.67268
254.2	23.66406
254.24	23.67239
254.28	23.67302
254.32	23.67184
254.36	23.67331
254.4	23.66695
254.44	23.66843
254.48	23.6692
254.52	23.66455
254.56	23.66751
254.6	23.66156
254.64	23.65382
254.68	23.65736
254.72	23.65651
254.76	23.65797
254.8	23.65863
254.84	23.65752
254.88	23.65697
254.92	23.65791
254.96	23.65915
255.0	23.66347
255.04	23.66212
255.08	23.66338
255.12	23.66475
255.16	23.66533
255.2	23.66348
255.24	23.66188
255.28	23.66583
255.32	23.66714
255.36	23.66139
255.4	23.66316
255.44	23.66548
255.48	23.6657
255.52	23.6669
255.56	23.66579
255.6	23.66512
255.64	23.6675
255.68	23.66493
255.72	23.66805
255.76	23.66756
255.8	23.66428
255.84	23.66878
255.88	23.66571
255.92	23.66499
255.96	23.66832
256.0	23.666
256.04	23.67085
256.08	23.66656
256.12	23.66542
256.16	23.67072
256.2	23.6691
256.24	23.66246
256.28	23.66818
256.32	23.66672
256.36	23.66846
256.4	23.66751
256.44	23.66048
256.48	23.66606
256.52	23.66287
256.56	23.66631
256.6	23.66461
256.64	23.66415
256.68	23.66458
256.72	23.66284
256.76	23.66182
256.8	23.66417
256.84	23.66234
256.88	23.66153
256.92	23.66451
256.96	23.662
257.0	23.66002
257.04	23.6626
257.08	23.66321
257.12	23.6656
257.16	23.66298
257.2	23.66112
257.24	23.66342
257.28	23.65959
257.32	23.66408
257.36	23.66493
257.4	23.65999
257.44	23.66481
257.48	23.66537
257.52	23.66202
257.56	23.66566
257.6	23.66072
257.64	23.66287
257.68	23.66779
257.72	23.66759
257.76	23.67188
257.8	23.66949
257.84	23.67035
257.88	23.67392
257.92	23.67261
257.96	23.67151
258.0	23.67026
258.04	23.67198
258.08	23.67317
258.12	23.67389
258.16	23.67532
258.2	23.66957
258.24	23.66899
258.28	23.67363
258.32	23.67694
258.36	23.67561
258.4	23.67252
258.44	23.67361
258.48	23.67313
258.52	23.67302
258.56	23.67197
258.6	23.6743
258.64	23.674
258.68	23.6739
258.72	23.67267
258.76	23.67145
258.8	23.6729
258.84	23.67871
258.88	23.67458
258.92	23.67061
258.96	23.67599
259.0	23.67143
259.04	23.67796
259.08	23.66933
259.12	23.66689
259.16	23.67134
259.2	23.66898
259.24	23.6694
259.28	23.66962
259.32	23.66505
259.36	23.66298
259.4	23.66458
259.44	23.66707
259.48	23.66946
259.52	23.66943
259.56	23.66765
259.6	23.66753
259.64	23.66415
259.68	23.66472
259.72	23.66296
259.76	23.66678
259.8	23.6667
259.84	23.65965
259.88	23.66322
259.92	23.66125
259.96	23.66425
260.0	23.65904
260.04	23.66034
260.08	23.66492
260.12	23.66901
260.16	23.66209
260.2	23.66547
260.24	23.65753
260.28	23.66393
260.32	23.66946
260.36	23.66644
260.4	23.66962
260.44	23.66721
260.48	23.66301
260.52	23.66423
260.56	23.66692
260.6	23.66541
260.64	23.66678
260.68	23.66281
260.72	23.66362
260.76	23.66493
260.8	23.66499
260.84	23.66756
260.88	23.66505
260.92	23.66127
260.96	23.66347
261.0	23.66228
261.04	23.66083
261.08	23.66455
261.12	23.66179
261.16	23.66379
261.2	23.66321
261.24	23.65669
261.28	23.66077
261.32	23.65785
261.36	23.65858
261.4	23.65926
261.44	23.65617
261.48	23.6633
261.52	23.65988
261.56	23.65826
261.6	23.66136
261.64	23.65887
261.68	23.66133
261.72	23.65944
261.76	23.6553
261.8	23.66402
261.84	23.66086
261.88	23.6599
261.92	23.66002
261.96	23.65938
262.0	23.66168
262.04	23.66377
262.08	23.65926
262.12	23.66605
262.16	23.66629
262.2	23.65559
262.24	23.66035
262.28	23.65761
262.32	23.65781
262.36	23.66216
262.4	23.65771
262.44	23.6571
262.48	23.66414
262.52	23.66125
262.56	23.66165
262.6	23.65904
262.64	23.66042
262.68	23.66582
262.72	23.65694
262.76	23.66234
262.8	23.66371
262.84	23.65935
262.88	23.66884
262.92	23.66347
262.96	23.66457
263.0	23.66286
263.04	23.65865
263.08	23.66115
263.12	23.66451
263.16	23.66273
263.2	23.66769
263.24	23.66121
263.28	23.65591
263.32	23.65393
263.36	23.65402
263.4	23.65732
263.44	23.65791
263.48	23.66048
263.52	23.6615
263.56	23.65742
263.6	23.65533
263.64	23.66031
263.68	23.6608
263.72	23.65759
263.76	23.65608
263.8	23.64467
263.84	23.65898
263.88	23.65839
263.92	23.6496
263.96	23.66005
264.0	23.66013
264.04	23.66241
264.08	23.64998
264.12	23.65633
264.16	23.63411
264.2	23.65186
264.24	23.65962
264.28	23.63445
264.32	23.67065
264.36	23.64494
264.4	23.66353
264.44	23.65851
264.48	23.66121
264.52	23.6468
264.56	23.65509
264.6	23.66685
264.64	23.64001
264.68	23.66434
264.72	23.65247
264.76	23.65637
264.8	23.67369
264.84	23.65419
264.88	23.6581
264.92	23.64616
264.96	23.65807
265.0	23.65392
265.04	23.6515
265.08	23.65666
265.12	23.65315
265.16	23.65883
265.2	23.65363
265.24	23.65517
265.28	23.65038
265.32	23.65594
265.36	23.66055
265.4	23.65195
265.44	23.65742
265.48	23.65041
265.52	23.65158
265.56	23.65697
265.6	23.65399
265.64	23.65782
265.68	23.65829
265.72	23.65364
265.76	23.65685
265.8	23.65746
265.84	23.65755
265.88	23.65704
265.92	23.65997
265.96	23.65692
266.0	23.65926
266.04	23.65671
266.08	23.6575
266.12	23.65698
266.16	23.65761
266.2	23.65604
266.24	23.65526
266.28	23.65503
266.32	23.65262
266.36	23.65067
266.4	23.65642
266.44	23.6546
266.48	23.65552
266.52	23.65283
266.56	23.65646
266.6	23.65672
266.64	23.65785
266.68	23.65504
266.72	23.65419
266.76	23.65819
266.8	23.65527
266.84	23.64973
266.88	23.65132
266.92	23.65546
266.96	23.65614
267.0	23.65288
267.04	23.65523
267.08	23.65582
267.12	23.65561
267.16	23.66017
267.2	23.65747
267.24	23.65558
267.28	23.65506
267.32	23.65144
267.36	23.65604
267.4	23.6516
267.44	23.65784
267.48	23.6555
267.52	23.65195
267.56	23.65923
267.6	23.65559
267.64	23.65158
267.68	23.65424
267.72	23.65485
267.76	23.65643
267.8	23.65219
267.84	23.65211
267.88	23.65305
267.92	23.65143
267.96	23.65204
268.0	23.65417
268.04	23.65239
268.08	23.65585
268.12	23.65366
268.16	23.65044
268.2	23.65329
268.24	23.65108
268.28	23.64914
268.32	23.65018
268.36	23.65219
268.4	23.6546
268.44	23.6516
268.48	23.64847
268.52	23.65179
268.56	23.65294
268.6	23.64703
268.64	23.64824
268.68	23.64699
268.72	23.65253
268.76	23.65181
268.8	23.65213
268.84	23.65706
268.88	23.65254
268.92	23.6521
268.96	23.65417
269.0	23.6517
269.04	23.6552
269.08	23.65648
269.12	23.65465
269.16	23.65649
269.2	23.65501
269.24	23.65279
269.28	23.657
269.32	23.65074
269.36	23.65387
269.4	23.65169
269.44	23.64822
269.48	23.64832
269.52	23.64882
269.56	23.64961
269.6	23.64746
269.64	23.64558
269.68	23.6524
269.72	23.64929
269.76	23.64502
269.8	23.65234
269.84	23.65013
269.88	23.65157
269.92	23.65378
269.96	23.64771
270.0	23.64751
270.04	23.64833
270.08	23.6483
270.12	23.64304
270.16	23.64575
270.2	23.64734
270.24	23.64774
270.28	23.64873
270.32	23.64561
270.36	23.64421
270.4	23.64284
270.44	23.64565
270.48	23.64316
270.52	23.63904
270.56	23.64337
270.6	23.64021
270.64	23.64311
270.68	23.64186
270.72	23.6404
270.76	23.64342
270.8	23.64021
270.84	23.64433
270.88	23.64635
270.92	23.64209
270.96	23.64235
271.0	23.63847
271.04	23.64415
271.08	23.64616
271.12	23.64029
271.16	23.63823
271.2	23.64069
271.24	23.6335
271.28	23.63983
271.32	23.63741
271.36	23.64349
271.4	23.63649
271.44	23.63663
271.48	23.63783
271.52	23.64099
271.56	23.63837
271.6	23.63963
271.64	23.64157
271.68	23.6382
271.72	23.63449
271.76	23.63661
271.8	23.63785
271.84	23.64018
271.88	23.6403
271.92	23.63257
271.96	23.63295
272.0	23.63683
272.04	23.64334
272.08	23.63419
272.12	23.63535
272.16	23.63898
272.2	23.63557
272.24	23.6373
272.28	23.63937
272.32	23.63741
272.36	23.63757
272.4	23.6382
272.44	23.63162
272.48	23.63527
272.52	23.63309
272.56	23.6371
272.6	23.63736
272.64	23.63141
272.68	23.63358
272.72	23.63835
272.76	23.64012
272.8	23.63298
272.84	23.63397
272.88	23.63876
272.92	23.63745
272.96	23.6351
273.0	23.6355
273.04	23.63658
273.08	23.63152
273.12	23.63467
273.16	23.63742
273.2	23.6322
273.24	23.63365
273.28	23.63118
273.32	23.63734
273.36	23.63795
273.4	23.63451
273.44	23.63591
273.48	23.63161
273.52	23.63712
273.56	23.63177
273.6	23.6346
273.64	23.63806
273.68	23.63562
273.72	23.63547
273.76	23.63924
273.8	23.63782
273.84	23.64108
273.88	23.63376
273.92	23.63197
273.96	23.63243
274.0	23.6326
274.04	23.636
274.08	23.63687
274.12	23.63419
274.16	23.63548
274.2	23.63586
274.24	23.63036
274.28	23.63458
274.32	23.63301
274.36	23.63852
274.4	23.63431
274.44	23.63263
274.48	23.63304
274.52	23.63002
274.56	23.6355
274.6	23.63446
274.64	23.63084
274.68	23.62863
274.72	23.63763
274.76	23.62997
274.8	23.62943
274.84	23.63731
274.88	23.63623
274.92	23.63602
274.96	23.63879
275.0	23.63823
275.04	23.64166
275.08	23.63422
275.12	23.63567
275.16	23.63828
275.2	23.6382
275.24	23.6429
275.28	23.63834
275.32	23.63837
275.36	23.64076
275.4	23.63542
275.44	23.64091
275.48	23.64081
275.52	23.63429
275.56	23.6373
275.6	23.63748
275.64	23.63594
275.68	23.63454
275.72	23.6349
275.76	23.63966
275.8	23.63344
275.84	23.6315
275.88	23.63582
275.92	23.63496
275.96	23.63507
276.0	23.63446
276.04	23.63229
276.08	23.63097
276.12	23.63196
276.16	23.63382
276.2	23.63301
276.24	23.62929
276.28	23.63124
276.32	23.63393
276.36	23.63252
276.4	23.63358
276.44	23.62924
276.48	23.62791
276.52	23.63223
276.56	23.62669
276.6	23.62674
276.64	23.62941
276.68	23.62698
276.72	23.62859
276.76	23.63464
276.8	23.63049
276.84	23.63887
276.88	23.62502
276.92	23.62663
276.96	23.62985
277.0	23.62996
277.04	23.63092
277.08	23.63385
277.12	23.63094
277.16	23.63606
277.2	23.63144
277.24	23.63087
277.28	23.63104
277.32	23.6283
277.36	23.63
277.4	23.63016
277.44	23.63649
277.48	23.63611
277.52	23.63106
277.56	23.63403
277.6	23.63585
277.64	23.63399
277.68	23.63934
277.72	23.63655
277.76	23.63127
277.8	23.63107
277.84	23.63034
277.88	23.62993
277.92	23.62968
277.96	23.63321
278.0	23.634
278.04	23.63287
278.08	23.62874
278.12	23.63524
278.16	23.63519
278.2	23.63344
278.24	23.63358
278.28	23.62885
278.32	23.63414
278.36	23.63493
278.4	23.63025
278.44	23.63449
278.48	23.62999
278.52	23.62988
278.56	23.62999
278.6	23.625
278.64	23.62682
278.68	23.63069
278.72	23.63031
278.76	23.63693
278.8	23.63202
278.84	23.62718
278.88	23.63112
278.92	23.62822
278.96	23.6351
279.0	23.63028
279.04	23.63377
279.08	23.63361
279.12	23.62682
279.16	23.63454
279.2	23.63606
279.24	23.62917
279.28	23.63205
279.32	23.63016
279.36	23.63307
279.4	23.63496
279.44	23.63092
279.48	23.63263
279.52	23.63472
279.56	23.63632
279.6	23.63692
279.64	23.63959
279.68	23.63762
279.72	23.64384
279.76	23.64165
279.8	23.64467
279.84	23.64856
279.88	23.64743
279.92	23.64497
279.96	23.64502
280.0	23.64482
280.04	23.64841
280.08	23.64421
280.12	23.6472
280.16	23.64732
280.2	23.64511
280.24	23.64661
280.28	23.64113
280.32	23.63994
280.36	23.64595
280.4	23.64491
280.44	23.6398
280.48	23.64154
280.52	23.63841
280.56	23.6418
280.6	23.64142
280.64	23.63884
280.68	23.63977
280.72	23.63747
280.76	23.64229
280.8	23.64505
280.84	23.63773
280.88	23.64252
280.92	23.63452
280.96	23.64177
281.0	23.64299
281.04	23.63893
281.08	23.63731
281.12	23.63609
281.16	23.63869
281.2	23.6394
281.24	23.6386
281.28	23.63945
281.32	23.64293
281.36	23.64082
281.4	23.63853
281.44	23.64017
281.48	23.6407
281.52	23.64195
281.56	23.64259
281.6	23.64256
281.64	23.64732
281.68	23.64355
281.72	23.64224
281.76	23.6461
281.8	23.6405
281.84	23.64622
281.88	23.64244
281.92	23.64249
281.96	23.6456
282.0	23.64522
282.04	23.64238
282.08	23.64366
282.12	23.64287
282.16	23.64615
282.2	23.63866
282.24	23.64459
282.28	23.64841
282.32	23.64546
282.36	23.64644
282.4	23.65039
282.44	23.64058
282.48	23.64862
282.52	23.64342
282.56	23.63853
282.6	23.64554
282.64	23.64365
282.68	23.6456
282.72	23.64418
282.76	23.63739
282.8	23.64607
282.84	23.64449
282.88	23.64603
282.92	23.64133
282.96	23.64018
283.0	23.64128
283.04	23.64323
283.08	23.64363
283.12	23.63931
283.16	23.63911
283.2	23.64531
283.24	23.64647
283.28	23.63831
283.32	23.64069
283.36	23.64255
283.4	23.64008
283.44	23.64578
283.48	23.64226
283.52	23.64465
283.56	23.64726
283.6	23.64261
283.64	23.63454
283.68	23.64565
283.72	23.64461
283.76	23.64264
283.8	23.64345
283.84	23.63611
283.88	23.63925
283.92	23.63564
283.96	23.63734
284.0	23.63654
284.04	23.63107
284.08	23.63618
284.12	23.63158
284.16	23.63486
284.2	23.63876
284.24	23.63582
284.28	23.63727
284.32	23.63907
284.36	23.63251
284.4	23.63519
284.44	23.6279
284.48	23.63237
284.52	23.63974
284.56	23.63727
284.6	23.63646
284.64	23.63516
284.68	23.63232
284.72	23.63635
284.76	23.63779
284.8	23.63971
284.84	23.63953
284.88	23.63864
284.92	23.64082
284.96	23.63931
285.0	23.63342
285.04	23.63463
285.08	23.63699
285.12	23.63638
285.16	23.63922
285.2	23.63618
285.24	23.63451
285.28	23.63832
285.32	23.63356
285.36	23.63934
285.4	23.6347
285.44	23.63092
285.48	23.63832
285.52	23.63489
285.56	23.63914
285.6	23.63507
285.64	23.63327
285.68	23.63634
285.72	23.63737
285.76	23.6315
285.8	23.63451
285.84	23.63365
285.88	23.6385
285.92	23.63857
285.96	23.63277
286.0	23.63245
286.04	23.6348
286.08	23.63632
286.12	23.63821
286.16	23.63617
286.2	23.63387
286.24	23.63034
286.28	23.63486
286.32	23.63795
286.36	23.63747
286.4	23.63649
286.44	23.63643
286.48	23.63748
286.52	23.638
286.56	23.63968
286.6	23.63483
286.64	23.63588
286.68	23.63724
286.72	23.63676
286.76	23.63683
286.8	23.63025
286.84	23.63823
286.88	23.64037
286.92	23.64076
286.96	23.64488
287.0	23.6389
287.04	23.63741
287.08	23.63689
287.12	23.63289
287.16	23.63905
287.2	23.63828
287.24	23.63605
287.28	23.6384
287.32	23.63866
287.36	23.64305
287.4	23.64536
287.44	23.64153
287.48	23.64455
287.52	23.63957
287.56	23.63878
287.6	23.64378
287.64	23.64175
287.68	23.6431
287.72	23.63857
287.76	23.63495
287.8	23.63481
287.84	23.63908
287.88	23.63779
287.92	23.63605
287.96	23.63554
288.0	23.63441
288.04	23.64207
288.08	23.63837
288.12	23.63838
288.16	23.63699
288.2	23.63605
288.24	23.63649
288.28	23.63811
288.32	23.63933
288.36	23.63844
288.4	23.6357
288.44	23.63907
288.48	23.64024
288.52	23.6355
288.56	23.63579
288.6	23.63391
288.64	23.63617
288.68	23.63469
288.72	23.63251
288.76	23.63922
288.8	23.64203
288.84	23.63603
288.88	23.6371
288.92	23.63225
288.96	23.63876
289.0	23.64085
289.04	23.63663
289.08	23.6373
289.12	23.63219
289.16	23.63289
289.2	23.6371
289.24	23.63367
289.28	23.65302
289.32	23.66214
289.36	23.67728
289.4	23.68903
289.44	23.69258
289.48	23.69083
289.52	23.75339
289.56	23.72189
289.6	23.70787
289.64	23.7562
289.68	23.73203
289.72	23.72777
289.76	23.77165
289.8	23.75769
289.84	23.72342
289.88	23.77779
289.92	23.76715
289.96	23.75079
290.0	23.76624
290.04	23.75291
290.08	23.74174
290.12	23.76601
290.16	23.76418
290.2	23.76172
290.24	23.76289
290.28	23.76492
290.32	23.77177
290.36	23.76965
290.4	23.78653
290.44	23.7648
290.48	23.7664
290.52	23.79642
290.56	23.75661
290.6	23.74556
290.64	23.76877
290.68	23.77388
290.72	23.7467
290.76	23.78127
290.8	23.78159
290.84	23.73978
290.88	23.73288
290.92	23.68747
290.96	23.63422
291.0	23.66815
291.04	23.68138
291.08	23.66869
291.12	23.60611
291.16	23.63849
291.2	23.62869
291.24	23.63954
291.28	23.62106
291.32	23.616
291.36	23.62505
291.4	23.63846
291.44	23.64714
291.48	23.61226
291.52	23.62735
291.56	23.632
291.6	23.62677
291.64	23.62474
291.68	23.62097
291.72	23.62129
291.76	23.62868
291.8	23.64005
291.84	23.62271
291.88	23.62253
291.92	23.62691
291.96	23.62494
292.0	23.62909
292.04	23.63396
292.08	23.62856
292.12	23.62917
292.16	23.63194
292.2	23.62651
292.24	23.62294
292.28	23.63231
292.32	23.62408
292.36	23.61887
292.4	23.62775
292.44	23.62344
292.48	23.62636
292.52	23.6256
292.56	23.62141
292.6	23.62041
292.64	23.62065
292.68	23.62387
292.72	23.61975
292.76	23.61894
292.8	23.61752
292.84	23.6144
292.88	23.61717
292.92	23.62175
292.96	23.61897
293.0	23.62177
293.04	23.62334
293.08	23.61829
293.12	23.62712
293.16	23.62724
293.2	23.62366
293.24	23.6237
293.28	23.62166
293.32	23.61871
293.36	23.62164
293.4	23.62753
293.44	23.62852
293.48	23.62787
293.52	23.62807
293.56	23.62523
293.6	23.6306
293.64	23.63426
293.68	23.63222
293.72	23.62805
293.76	23.62808
293.8	23.63084
293.84	23.62662
293.88	23.63054
293.92	23.63213
293.96	23.6264
294.0	23.63252
294.04	23.63112
294.08	23.62312
294.12	23.61317
294.16	23.62396
294.2	23.62457
294.24	23.61905
294.28	23.62422
294.32	23.61797
294.36	23.61528
294.4	23.61911
294.44	23.61633
294.48	23.61533
294.52	23.62378
294.56	23.62262
294.6	23.62503
294.64	23.62231
294.68	23.61345
294.72	23.61386
294.76	23.61763
294.8	23.61691
294.84	23.61566
294.88	23.62189
294.92	23.62286
294.96	23.61598
295.0	23.6171
295.04	23.62494
295.08	23.62247
295.12	23.6234
295.16	23.62184
295.2	23.61955
295.24	23.62158
295.28	23.6189
295.32	23.62056
295.36	23.62679
295.4	23.62361
295.44	23.62045
295.48	23.62395
295.52	23.62074
295.56	23.6259
295.6	23.62914
295.64	23.62428
295.68	23.62453
295.72	23.62059
295.76	23.62735
295.8	23.62386
295.84	23.62187
295.88	23.62608
295.92	23.627
295.96	23.62535
296.0	23.62735
296.04	23.62123
296.08	23.61871
296.12	23.62344
296.16	23.62265
296.2	23.62299
296.24	23.62221
296.28	23.61421
296.32	23.61703
296.36	23.61319
296.4	23.61436
296.44	23.61465
296.48	23.61882
296.52	23.62254
296.56	23.61945
296.6	23.61789
296.64	23.62378
296.68	23.61858
296.72	23.61995
296.76	23.61926
296.8	23.61874
296.84	23.61411
296.88	23.61691
296.92	23.61717
296.96	23.61906
297.0	23.61586
297.04	23.61618
297.08	23.61618
297.12	23.6145
297.16	23.6228
297.2	23.61981
297.24	23.62106
297.28	23.61992
297.32	23.6207
297.36	23.61519
297.4	23.61317
297.44	23.61263
297.48	23.61537
297.52	23.61307
297.56	23.62061
297.6	23.6187
297.64	23.61766
297.68	23.61613
297.72	23.61896
297.76	23.61359
297.8	23.61592
297.84	23.61342
297.88	23.62096
297.92	23.62144
297.96	23.61873
298.0	23.62457
298.04	23.6183
298.08	23.61526
298.12	23.61552
298.16	23.6104
298.2	23.61156
298.24	23.6199
298.28	23.6131
298.32	23.6124
298.36	23.6156
298.4	23.61745
298.44	23.61171
298.48	23.60776
298.52	23.61009
298.56	23.60905
298.6	23.61276
298.64	23.61482
298.68	23.61134
298.72	23.60988
298.76	23.61308
298.8	23.60742
298.84	23.6105
298.88	23.61247
298.92	23.61034
298.96	23.61311
299.0	23.61209
299.04	23.6069
299.08	23.61037
299.12	23.60622
299.16	23.61429
299.2	23.61217
299.24	23.60828
299.28	23.60788
299.32	23.61319
299.36	23.61363
299.4	23.61537
299.44	23.60881
299.48	23.617
299.52	23.61272
299.56	23.61154
299.6	23.61348
299.64	23.61409
299.68	23.61336
299.72	23.61949
299.76	23.61481
299.8	23.61836
299.84	23.61685
299.88	23.62149
299.92	23.62256
299.96	23.62256
300.0	23.62633
300.04	23.62001
300.08	23.61795
300.12	23.61951
300.16	23.61769
300.2	23.62091
300.24	23.62363
300.28	23.62642
300.32	23.61552
300.36	23.60756
300.4	23.67856
300.44	23.65723
300.48	23.66443
300.52	23.68472
300.56	23.6861
300.6	23.66599
300.64	23.67844
300.68	23.69722
300.72	23.68327
300.76	23.69502
300.8	23.71007
300.84	23.6844
300.88	23.67984
300.92	23.71503
300.96	23.69855
301.0	23.68831
301.04	23.70184
301.08	23.70973
301.12	23.68813
301.16	23.70134
301.2	23.70535
301.24	23.70445
301.28	23.71216
301.32	23.70906
301.36	23.69861
301.4	23.70094
301.44	23.71681
301.48	23.69701
301.52	23.70512
301.56	23.71686
301.6	23.70618
301.64	23.71693
301.68	23.71655
301.72	23.75943
