Light Intensity (% of scale max) Alessio_0.04_1.0_lampada	Position (m) Alessio_0.04_1.0_lampada
0.0000000000	-0.0407000000
0.0000000000	-0.0407000000
0.0000000000	-0.0407000000
0.0000000000	-0.0407000000
0.0000000000	-0.0406000000
0.0000000000	-0.0406000000
0.0000000000	-0.0406000000
0.0000000000	-0.0401000000
0.0000000000	-0.0394000000
0.0000000000	-0.0388000000
0.0000000000	-0.0383000000
0.0000000000	-0.0379000000
0.0000000000	-0.0372000000
0.0000000000	-0.0368000000
0.0000000000	-0.0366000000
0.0000000000	-0.0363000000
0.0000000000	-0.0362000000
0.0000000000	-0.0359000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0358000000
0.0000000000	-0.0358000000
0.0000000000	-0.0358000000
0.0000000000	-0.0358000000
0.0000000000	-0.0358000000
0.0000000000	-0.0358000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0354000000
0.0000000000	-0.0346000000
0.0000000000	-0.0341000000
0.0000000000	-0.0336000000
0.0000000000	-0.0332000000
0.0000000000	-0.0328000000
0.0000000000	-0.0323000000
0.0000000000	-0.0319000000
0.0000000000	-0.0315000000
0.0000000000	-0.0313000000
0.0000000000	-0.0312000000
0.0000000000	-0.0312000000
0.0000000000	-0.0312000000
0.0000000000	-0.0312000000
0.0000000000	-0.0313000000
0.0000000000	-0.0313000000
0.0000000000	-0.0313000000
0.0000000000	-0.0313000000
0.0000000000	-0.0313000000
0.0000000000	-0.0312000000
0.0000000000	-0.0312000000
0.0000000000	-0.0312000000
0.0000000000	-0.0309000000
0.0000000000	-0.0302000000
0.0000000000	-0.0297000000
0.0000000000	-0.0295000000
0.0000000000	-0.0290000000
0.0000000000	-0.0286000000
0.0000000000	-0.0282000000
0.0000000000	-0.0275000000
0.0000000000	-0.0270000000
0.0000000000	-0.0267000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0266000000
0.0000000000	-0.0261000000
0.0000000000	-0.0255000000
0.0000000000	-0.0252000000
0.0000000000	-0.0250000000
0.0000000000	-0.0247000000
0.0000000000	-0.0241000000
0.0000000000	-0.0233000000
0.0000000000	-0.0231000000
0.0000000000	-0.0229000000
0.0000000000	-0.0227000000
0.0000000000	-0.0225000000
0.0000000000	-0.0220000000
0.0000000000	-0.0218000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0217000000
0.0000000000	-0.0212000000
0.0000000000	-0.0205000000
0.0000000000	-0.0197000000
0.0000000000	-0.0191000000
0.0000000000	-0.0186000000
0.0000000000	-0.0182000000
0.0000000000	-0.0174000000
0.0000000000	-0.0169000000
0.0000000000	-0.0166000000
0.0000000000	-0.0163000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0160000000
0.0000000000	-0.0158000000
0.0000000000	-0.0152000000
0.0000000000	-0.0149000000
0.0000000000	-0.0145000000
0.0000000000	-0.0138000000
0.0000000000	-0.0135000000
0.0000000000	-0.0131000000
0.0000000000	-0.0126000000
0.0000000000	-0.0121000000
0.0000000000	-0.0116000000
0.0000000000	-0.0111000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0110000000
0.0000000000	-0.0104000000
0.0000000000	-0.0099000000
0.0000000000	-0.0096000000
0.0000000000	-0.0092000000
0.0000000000	-0.0087000000
0.0000000000	-0.0082000000
0.0000000000	-0.0076000000
0.0000000000	-0.0072000000
0.0000000000	-0.0068000000
0.0000000000	-0.0063000000
0.0000000000	-0.0060000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0057000000
0.0000000000	-0.0054000000
0.0000000000	-0.0044000000
0.0000000000	-0.0034000000
0.0000000000	-0.0029000000
0.0000000000	-0.0022000000
0.0000000000	-0.0017000000
0.0000000000	-0.0009860000
0.0000000000	-0.0002170000
0.0000000000	-0.0000197000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000197000
0.0000000000	0.0000197000
0.0000000000	0.0000197000
0.0000000000	0.0000197000
0.0000000000	0.0000197000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
